STATION,STATION_NAME,DATE,HPCP
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130524 08:00,1,-0.27240557528502407
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130524 09:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130524 10:00,1,-0.27240557528502407
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130524 11:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130524 15:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130524 16:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130524 18:00,1,-0.27240557528502407
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130524 19:00,6,0.20282196789823037
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130524 20:00,3,-0.0823145580117223
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130524 21:00,8,0.39291298517153217
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130524 22:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130524 23:00,8,0.39291298517153217
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130525 00:00,2,-0.1773600666483732
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130525 01:00,1,-0.27240557528502407
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130525 02:00,1,-0.27240557528502407
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130525 03:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130525 04:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130525 05:00,1,-0.27240557528502407
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130525 06:00,1,-0.27240557528502407
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130525 07:00,3,-0.0823145580117223
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130525 08:00,1,-0.27240557528502407
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130525 09:00,5,0.10777645926157947
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130525 10:00,3,-0.0823145580117223
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130525 11:00,2,-0.1773600666483732
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130525 12:00,5,0.10777645926157947
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130525 13:00,5,0.10777645926157947
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130525 14:00,2,-0.1773600666483732
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130525 15:00,5,0.10777645926157947
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130525 16:00,3,-0.0823145580117223
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130525 17:00,3,-0.0823145580117223
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130525 18:00,3,-0.0823145580117223
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130525 19:00,1,-0.27240557528502407
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130525 20:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130525 21:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130525 22:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130526 03:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130526 11:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130526 12:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130526 13:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130526 14:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130526 16:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130528 17:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130528 18:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130528 22:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130528 23:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130529 00:00,1,-0.27240557528502407
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130529 01:00,14,0.9631860369914376
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130529 02:00,18,1.3433680715380412
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130529 03:00,4,0.012730950624928584
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130529 04:00,1,-0.27240557528502407
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130529 05:00,1,-0.27240557528502407
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130529 06:00,2,-0.1773600666483732
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130529 07:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130529 10:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130529 11:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130529 21:00,30,2.4839141751778517
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130529 22:00,15,1.0582315456280884
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130529 23:00,13,0.8681405283547866
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130530 00:00,1,-0.27240557528502407
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130530 01:00,3,-0.0823145580117223
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130601 01:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130602 17:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130602 18:00,4,0.012730950624928584
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130602 19:00,27,2.1987776492678988
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130603 02:00,1,-0.27240557528502407
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130603 03:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130603 04:00,52,4.574915365184172
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130603 05:00,18,1.3433680715380412
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130603 06:00,6,0.20282196789823037
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130603 07:00,15,1.0582315456280884
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130603 08:00,10,0.583004002444834
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130603 09:00,11,0.6780495110814848
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130603 10:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130606 19:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130606 20:00,2,-0.1773600666483732
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130606 21:00,2,-0.1773600666483732
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130606 22:00,1,-0.27240557528502407
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130606 23:00,5,0.10777645926157947
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130607 00:00,2,-0.1773600666483732
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130607 03:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130607 04:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130607 05:00,1,-0.27240557528502407
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130607 06:00,1,-0.27240557528502407
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130607 07:00,2,-0.1773600666483732
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130607 08:00,5,0.10777645926157947
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130607 09:00,13,0.8681405283547866
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130607 10:00,10,0.583004002444834
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130607 11:00,9,0.48795849380818307
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130607 12:00,13,0.8681405283547866
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130607 13:00,18,1.3433680715380412
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130607 14:00,12,0.7730950197181358
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130607 15:00,14,0.9631860369914376
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130607 16:00,9,0.48795849380818307
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130607 17:00,11,0.6780495110814848
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130607 18:00,13,0.8681405283547866
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130607 19:00,20,1.5334590888113426
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130607 20:00,22,1.7235501060846445
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130607 21:00,6,0.20282196789823037
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130607 22:00,18,1.3433680715380412
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130607 23:00,25,2.008686631994597
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130608 00:00,31,2.5789596838145026
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130608 01:00,15,1.0582315456280884
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130608 02:00,3,-0.0823145580117223
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130608 03:00,8,0.39291298517153217
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130608 04:00,17,1.24832256290139
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130608 05:00,5,0.10777645926157947
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130608 06:00,2,-0.1773600666483732
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130608 07:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130610 11:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130610 12:00,1,-0.27240557528502407
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130610 13:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130610 15:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130610 16:00,3,-0.0823145580117223
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130610 17:00,3,-0.0823145580117223
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130610 18:00,4,0.012730950624928584
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130610 19:00,13,0.8681405283547866
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130610 20:00,6,0.20282196789823037
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130610 21:00,19,1.438413580174692
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130610 22:00,5,0.10777645926157947
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130610 23:00,10,0.583004002444834
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130611 00:00,35,2.959141718361106
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130611 01:00,6,0.20282196789823037
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130611 02:00,11,0.6780495110814848
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130611 03:00,9,0.48795849380818307
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130611 04:00,2,-0.1773600666483732
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130611 05:00,3,-0.0823145580117223
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130611 06:00,7,0.29786747653488127
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130611 07:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130611 08:00,1,-0.27240557528502407
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130611 09:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130611 15:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130611 16:00,11,0.6780495110814848
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130611 17:00,13,0.8681405283547866
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130611 18:00,30,2.4839141751778517
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130612 11:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130613 06:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130613 07:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130613 08:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130613 09:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130613 10:00,1,-0.27240557528502407
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130613 11:00,15,1.0582315456280884
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130613 12:00,14,0.9631860369914376
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130613 13:00,9,0.48795849380818307
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130613 14:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130613 15:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130613 16:00,1,-0.27240557528502407
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130613 17:00,12,0.7730950197181358
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130613 18:00,18,1.3433680715380412
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130613 19:00,6,0.20282196789823037
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130613 20:00,3,-0.0823145580117223
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130613 21:00,17,1.24832256290139
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130613 22:00,21,1.6285045974479935
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130613 23:00,16,1.1532770542647393
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130614 00:00,15,1.0582315456280884
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130614 01:00,11,0.6780495110814848
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130614 02:00,15,1.0582315456280884
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130614 03:00,5,0.10777645926157947
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130614 04:00,7,0.29786747653488127
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130614 05:00,6,0.20282196789823037
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130614 06:00,9,0.48795849380818307
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130614 07:00,4,0.012730950624928584
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130614 08:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130614 19:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130617 17:00,7,0.29786747653488127
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130617 18:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130618 01:00,2,-0.1773600666483732
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130618 02:00,3,-0.0823145580117223
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130618 14:00,18,1.3433680715380412
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130618 15:00,3,-0.0823145580117223
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130618 17:00,1,-0.27240557528502407
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130618 18:00,4,0.012730950624928584
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130618 19:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130618 20:00,1,-0.27240557528502407
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130618 21:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130618 23:00,1,-0.27240557528502407
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130619 00:00,6,0.20282196789823037
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130619 01:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130624 18:00,1,-0.27240557528502407
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130624 19:00,4,0.012730950624928584
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130624 20:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130624 21:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130625 18:00,1,-0.27240557528502407
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130627 08:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130627 10:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130627 11:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130627 12:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130627 17:00,5,0.10777645926157947
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130627 18:00,52,4.574915365184172
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130627 19:00,41,3.529414770181012
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130627 23:00,6,0.20282196789823037
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130628 00:00,50,4.38482434791087
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130628 01:00,4,0.012730950624928584
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130628 02:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130628 03:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130628 04:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130628 05:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130628 07:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130628 09:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130628 10:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130628 11:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130628 12:00,1,-0.27240557528502407
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130628 14:00,12,0.7730950197181358
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130628 15:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130628 22:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130630 20:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130701 01:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130701 07:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130701 10:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130701 11:00,2,-0.1773600666483732
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130701 12:00,23,1.8185956147212954
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130701 13:00,100,9.137099779743414
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130701 14:00,1,-0.27240557528502407
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130701 15:00,2,-0.1773600666483732
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130701 16:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130701 17:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130701 18:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130701 23:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130702 00:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130702 01:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130702 02:00,1,-0.27240557528502407
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130702 03:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130702 06:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130702 07:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130703 08:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130707 16:00,2,-0.1773600666483732
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130707 17:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130707 18:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130708 20:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130708 21:00,58,5.145188417004077
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130708 22:00,27,2.1987776492678988
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130710 05:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130710 13:00,1,-0.27240557528502407
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130710 14:00,6,0.20282196789823037
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130710 15:00,9,0.48795849380818307
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130710 16:00,16,1.1532770542647393
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130710 17:00,0,-0.36745108392167497
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130710 18:00,2,-0.1773600666483732
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130710 19:00,1,-0.27240557528502407
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130711 06:00,1,-0.27240557528502407
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130711 07:00,7,0.29786747653488127
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130711 08:00,1,-0.27240557528502407
COOP:063456,HARTFORD BRADLEY INTERNATIONAL AIRPORT CT US,20130711 09:00,0,-0.36745108392167497
